gene,uniprot,family,chembl_id,smiles,assay_type,value_nm,pchembl,source,pKd
EGFR,P00533,EGFR,CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,14.0,7.85,ChEMBL,7.85
EGFR,P00533,EGFR,CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,14.0,7.85,ChEMBL,7.85
EGFR,P00533,EGFR,CHEMBL321193,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,IC50,150.0,6.82,ChEMBL,6.82
EGFR,P00533,EGFR,CHEMBL419022,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,IC50,700.0,6.16,ChEMBL,6.16
EGFR,P00533,EGFR,CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,0.69,9.16,ChEMBL,9.16
EGFR,P00533,EGFR,CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,20.0,7.7,ChEMBL,7.7
EGFR,P00533,EGFR,CHEMBL136178,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,1.2,8.92,ChEMBL,8.92
BRAF,P15056,RAF,CHEMBL371694,CC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1,IC50,900.0,6.05,ChEMBL,6.05
BRAF,P15056,RAF,CHEMBL200259,OCc1cccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)c1,IC50,1585.0,5.8,ChEMBL,5.8
BRAF,P15056,RAF,CHEMBL68215,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,IC50,339.0,6.47,ChEMBL,6.47
BRAF,P15056,RAF,CHEMBL200863,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,IC50,13.0,7.89,ChEMBL,7.89
BRAF,P15056,RAF,CHEMBL381447,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,IC50,14.0,7.85,ChEMBL,7.85
BRAF,P15056,RAF,CHEMBL426476,CN(C)CCCNC(=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,IC50,40.0,7.4,ChEMBL,7.4
BRAF,P15056,RAF,CHEMBL200889,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,IC50,6.0,8.22,ChEMBL,8.22
BRAF,P15056,RAF,CHEMBL200320,NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,IC50,8.0,8.1,ChEMBL,8.1
BRAF,P15056,RAF,CHEMBL200118,Oc1cc(-c2[nH]cnc2-c2ccncc2)ccc1Cl,IC50,33.0,7.48,ChEMBL,7.48
BRAF,P15056,RAF,CHEMBL371952,Oc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccncc2)ccc1Cl,IC50,13.0,7.89,ChEMBL,7.89
BRAF,P15056,RAF,CHEMBL381250,Oc1cc(-c2[nH]c(-c3cccnc3)nc2-c2ccncc2)ccc1Cl,IC50,6.0,8.22,ChEMBL,8.22
BRAF,P15056,RAF,CHEMBL200172,CC(C)(C)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,IC50,12.0,7.92,ChEMBL,7.92
BRAF,P15056,RAF,CHEMBL373011,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,IC50,10.0,8.0,ChEMBL,8.0
BRAF,P15056,RAF,CHEMBL373011,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,Kd,2.4,8.62,ChEMBL,8.62
BRAF,P15056,RAF,CHEMBL477989,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,Kd,0.3,9.52,ChEMBL,9.52
BRAF,P15056,RAF,CHEMBL200164,O/N=C1/CCCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,Kd,17.0,7.77,ChEMBL,7.77
BRAF,P15056,RAF,CHEMBL372543,O/N=C1/CCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,Kd,1.3,8.89,ChEMBL,8.89
BRAF,P15056,RAF,CHEMBL200431,N/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,Kd,53.0,7.28,ChEMBL,7.28
BRAF,P15056,RAF,CHEMBL200637,C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,Kd,11.0,7.96,ChEMBL,7.96
BRAF,P15056,RAF,CHEMBL200412,O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,Kd,6.0,8.22,ChEMBL,8.22
BRAF,P15056,RAF,CHEMBL200942,O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1O,Kd,27.0,7.57,ChEMBL,7.57
BRAF,P15056,RAF,CHEMBL200783,O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,Kd,5.0,8.3,ChEMBL,8.3
BRAF,P15056,RAF,CHEMBL435744,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,Kd,132.0,6.88,ChEMBL,6.88
BRAF,P15056,RAF,CHEMBL427196,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1O,Kd,22.0,7.66,ChEMBL,7.66
BRAF,P15056,RAF,CHEMBL200226,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,Kd,71.0,7.15,ChEMBL,7.15
BRAF,P15056,RAF,CHEMBL68215,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,Kd,316.0,6.5,ChEMBL,6.5
BRAF,P15056,RAF,CHEMBL304624,Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,Kd,8.0,8.1,ChEMBL,8.1
BRAF,P15056,RAF,CHEMBL200258,Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(Cl)c(O)c2)n1,Kd,5.7,8.24,ChEMBL,8.24
BRAF,P15056,RAF,CHEMBL381421,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccnnc2)ccc1Cl,Kd,87.0,7.06,ChEMBL,7.06
BRAF,P15056,RAF,CHEMBL370353,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncn2)ccc1Cl,Kd,14.0,7.85,ChEMBL,7.85
BRAF,P15056,RAF,CHEMBL200863,CC(C)(CNC(=O)Nc1ccc(Cl)cc1)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,Kd,21.0,7.68,ChEMBL,7.68
BRAF,P15056,RAF,CHEMBL381447,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,Kd,10.0,8.0,ChEMBL,8.0
BRAF,P15056,RAF,CHEMBL426476,CN(C)CCCNC(=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,Kd,24.0,7.62,ChEMBL,7.62
BRAF,P15056,RAF,CHEMBL200889,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,Kd,4.8,8.32,ChEMBL,8.32
BRAF,P15056,RAF,CHEMBL200320,NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,Kd,5.3,8.28,ChEMBL,8.28
BRAF,P15056,RAF,CHEMBL200118,Oc1cc(-c2[nH]cnc2-c2ccncc2)ccc1Cl,Kd,39.0,7.41,ChEMBL,7.41
BRAF,P15056,RAF,CHEMBL371952,Oc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccncc2)ccc1Cl,Kd,4.2,8.38,ChEMBL,8.38
BRAF,P15056,RAF,CHEMBL200172,CC(C)(C)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,Kd,2.0,8.7,ChEMBL,8.7
BRAF,P15056,RAF,CHEMBL200114,COc1cc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,IC50,3500.0,5.46,ChEMBL,5.46
BRAF,P15056,RAF,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,46.0,7.34,ChEMBL,7.34
BRAF,P15056,RAF,CHEMBL274738,CC(=O)Nc1cccc(-c2cncc(NCc3ccc(F)c(Cl)c3)n2)c1,IC50,99000.0,4.0,ChEMBL,4.0
BRAF,P15056,RAF,CHEMBL199588,CC(=O)Nc1cccc(-c2cncc(NCc3ccoc3)n2)c1,IC50,33000.0,4.48,ChEMBL,4.48
BRAF,P15056,RAF,CHEMBL440761,CC(=O)Nc1cccc(-c2cncc(NCc3cccc(F)c3)n2)c1,IC50,8000.0,5.1,ChEMBL,5.1
BRAF,P15056,RAF,CHEMBL198400,COc1ccc(OCCNc2cncc(-c3cccc(NC(C)=O)c3)n2)cc1,IC50,58000.0,4.24,ChEMBL,4.24
BRAF,P15056,RAF,CHEMBL200964,CC(=O)Nc1cccc(-c2cncc(NCCOc3ccccc3)n2)c1,IC50,65000.0,4.19,ChEMBL,4.19
BRAF,P15056,RAF,CHEMBL372149,CC(=O)Nc1cccc(-c2cncc(NCCc3ccccc3)n2)c1,IC50,45000.0,4.35,ChEMBL,4.35
BRAF,P15056,RAF,CHEMBL199800,CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,IC50,18000.0,4.75,ChEMBL,4.75
BRAF,P15056,RAF,CHEMBL382262,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)[nH]n3)n2)c1,IC50,14000.0,4.85,ChEMBL,4.85
BRAF,P15056,RAF,CHEMBL201625,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)on3)n2)c1,IC50,4200.0,5.38,ChEMBL,5.38
BRAF,P15056,RAF,CHEMBL201576,CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCO4)n2)c1,IC50,3800.0,5.42,ChEMBL,5.42
BRAF,P15056,RAF,CHEMBL370112,CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCCO4)n2)c1,IC50,34000.0,4.47,ChEMBL,4.47
BRAF,P15056,RAF,CHEMBL381275,CC(=O)Nc1cccc(-c2cncc(Nc3nc(C(C)(C)C)cs3)n2)c1,IC50,20000.0,4.7,ChEMBL,4.7
BRAF,P15056,RAF,CHEMBL199948,CC(=O)Nc1cccc(-c2cncc(Nc3cc(Cl)nc(Cl)c3)n2)c1,IC50,950.0,6.02,ChEMBL,6.02
BRAF,P15056,RAF,CHEMBL199811,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)C(=O)OC4)n2)c1,IC50,740.0,6.13,ChEMBL,6.13
BRAF,P15056,RAF,CHEMBL200075,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)O4)n2)c1,IC50,37000.0,4.43,ChEMBL,4.43
BRAF,P15056,RAF,CHEMBL373242,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)n2)c1,IC50,39000.0,4.41,ChEMBL,4.41
BRAF,P15056,RAF,CHEMBL199281,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCCCO4)n2)c1,IC50,4500.0,5.35,ChEMBL,5.35
BRAF,P15056,RAF,CHEMBL199833,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCCO4)n2)c1,IC50,5400.0,5.27,ChEMBL,5.27
BRAF,P15056,RAF,CHEMBL371958,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCO4)n2)c1,IC50,10000.0,5.0,ChEMBL,5.0
BRAF,P15056,RAF,CHEMBL383374,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(N4CCOCC4)cc3)n2)c1,IC50,10000.0,5.0,ChEMBL,5.0
BRAF,P15056,RAF,CHEMBL200080,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)c1,IC50,8800.0,5.06,ChEMBL,5.06
BRAF,P15056,RAF,CHEMBL198244,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(-c4cnco4)c3)n2)c1,IC50,790.0,6.1,ChEMBL,6.1
BRAF,P15056,RAF,CHEMBL378600,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(OC(F)(F)F)cc3)n2)c1,IC50,84000.0,4.08,ChEMBL,4.08
BRAF,P15056,RAF,CHEMBL199394,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(O)c3)n2)c1,IC50,14000.0,4.85,ChEMBL,4.85
BRAF,P15056,RAF,CHEMBL201322,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,IC50,8800.0,5.06,ChEMBL,5.06
BRAF,P15056,RAF,CHEMBL201272,COc1ccc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)c(OC)c1,IC50,21000.0,4.68,ChEMBL,4.68
BRAF,P15056,RAF,CHEMBL203093,COc1ccc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc1OC,IC50,1300.0,5.89,ChEMBL,5.89
BRAF,P15056,RAF,CHEMBL425577,COc1cc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc(OC)c1,IC50,2700.0,5.57,ChEMBL,5.57
BRAF,P15056,RAF,CHEMBL199798,COc1ccc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)cc1,IC50,26000.0,4.58,ChEMBL,4.58
BRAF,P15056,RAF,CHEMBL199355,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(OCCN)c3)n2)c1,IC50,3800.0,5.42,ChEMBL,5.42
BRAF,P15056,RAF,CHEMBL373006,COc1cccc(Nc2cncc(-c3cccc(NC(C)=O)c3)n2)c1,IC50,4800.0,5.32,ChEMBL,5.32
BRAF,P15056,RAF,CHEMBL201023,COc1ccccc1Nc1cncc(-c2cccc(NC(C)=O)c2)n1,IC50,74000.0,4.13,ChEMBL,4.13
BRAF,P15056,RAF,CHEMBL425576,CC(=O)Nc1cccc(-c2cncc(Nc3ccccc3)n2)c1,IC50,7900.0,5.1,ChEMBL,5.1
BRAF,P15056,RAF,CHEMBL248051,NC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,34.0,7.47,ChEMBL,7.47
BRAF,P15056,RAF,CHEMBL247250,CNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,IC50,69.0,7.16,ChEMBL,7.16
BRAF,P15056,RAF,CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,IC50,122.0,6.91,ChEMBL,6.91
BRAF,P15056,RAF,CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,IC50,154.0,6.81,ChEMBL,6.81
BRAF,P15056,RAF,CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,IC50,191.0,6.72,ChEMBL,6.72
BRAF,P15056,RAF,CHEMBL247618,CNC(=O)c1cc(CNc2ccsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,61.0,7.21,ChEMBL,7.21
BRAF,P15056,RAF,CHEMBL247435,CNC(=O)c1cc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)O4)cnn2C)ccn1,IC50,199.0,6.7,ChEMBL,6.7
BRAF,P15056,RAF,CHEMBL392600,O=C(Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2)c1ncsc1NCc1ccncc1,IC50,2560.0,5.59,ChEMBL,5.59
BRAF,P15056,RAF,CHEMBL247434,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)C(F)(F)O3)ccn1,IC50,192.0,6.72,ChEMBL,6.72
BRAF,P15056,RAF,CHEMBL247248,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,1240.0,5.91,ChEMBL,5.91
BRAF,P15056,RAF,CHEMBL395705,O=C(NCc1ccccc1)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,232.0,6.63,ChEMBL,6.63
BRAF,P15056,RAF,CHEMBL399571,O=C(Nc1ccc2c(c1)CCC2)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,64.0,7.19,ChEMBL,7.19
BRAF,P15056,RAF,CHEMBL397345,O=C(Nc1ccccc1)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,39.0,7.41,ChEMBL,7.41
BRAF,P15056,RAF,CHEMBL247793,CCNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,90.0,7.05,ChEMBL,7.05
BRAF,P15056,RAF,CHEMBL394503,CNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,24.0,7.62,ChEMBL,7.62
BRAF,P15056,RAF,CHEMBL247792,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,IC50,146.0,6.84,ChEMBL,6.84
BRAF,P15056,RAF,CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,IC50,101.0,7.0,ChEMBL,7.0
BRAF,P15056,RAF,CHEMBL247423,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,IC50,165.0,6.78,ChEMBL,6.78
BRAF,P15056,RAF,CHEMBL395700,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCO)c1,IC50,142.0,6.85,ChEMBL,6.85
BRAF,P15056,RAF,CHEMBL247591,COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,156.0,6.81,ChEMBL,6.81
BRAF,P15056,RAF,CHEMBL398052,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCO)c1,IC50,112.0,6.95,ChEMBL,6.95
BRAF,P15056,RAF,CHEMBL248860,COCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,104.0,6.98,ChEMBL,6.98
BRAF,P15056,RAF,CHEMBL399534,CNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,100.0,7.0,ChEMBL,7.0
BRAF,P15056,RAF,CHEMBL400109,Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,634.0,6.2,ChEMBL,6.2
BRAF,P15056,RAF,CHEMBL400057,CN(C)c1nccc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)n1,IC50,349.0,6.46,ChEMBL,6.46
BRAF,P15056,RAF,CHEMBL246424,CNc1nccc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)n1,IC50,26.0,7.58,ChEMBL,7.58
BRAF,P15056,RAF,CHEMBL246423,CS(=O)(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,594.0,6.23,ChEMBL,6.23
BRAF,P15056,RAF,CHEMBL400308,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(C2=NCCN2)c1,IC50,153.0,6.82,ChEMBL,6.82
BRAF,P15056,RAF,CHEMBL248258,NC(=S)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,100.0,7.0,ChEMBL,7.0
BRAF,P15056,RAF,CHEMBL248257,N#Cc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,110.0,6.96,ChEMBL,6.96
BRAF,P15056,RAF,CHEMBL248256,CC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,5.0,8.3,ChEMBL,8.3
BRAF,P15056,RAF,CHEMBL400109,Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,274.0,6.56,ChEMBL,6.56
BRAF,P15056,RAF,CHEMBL246608,O=C(NCCO)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,397.0,6.4,ChEMBL,6.4
BRAF,P15056,RAF,CHEMBL247030,COCCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,1030.0,5.99,ChEMBL,5.99
BRAF,P15056,RAF,CHEMBL245805,COCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,497.0,6.3,ChEMBL,6.3
BRAF,P15056,RAF,CHEMBL245804,CS(=O)(=O)CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,221.0,6.66,ChEMBL,6.66
BRAF,P15056,RAF,CHEMBL248398,O=C(NC1CC1)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,192.0,6.72,ChEMBL,6.72
BRAF,P15056,RAF,CHEMBL398872,O=C(NCCCN1CCOCC1)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,6830.0,5.17,ChEMBL,5.17
BRAF,P15056,RAF,CHEMBL248397,CCN(CC)CCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,175.0,6.76,ChEMBL,6.76
BRAF,P15056,RAF,CHEMBL248227,CCN(CC)CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,138.0,6.86,ChEMBL,6.86
BRAF,P15056,RAF,CHEMBL248226,CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,333.0,6.48,ChEMBL,6.48
BRAF,P15056,RAF,CHEMBL247437,CNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,IC50,45.0,7.35,ChEMBL,7.35
BRAF,P15056,RAF,CHEMBL391781,O=C(Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2)c1ccccc1NCc1ccncc1,IC50,40.0,7.4,ChEMBL,7.4
BRAF,P15056,RAF,CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,IC50,150.0,6.82,ChEMBL,6.82
BRAF,P15056,RAF,CHEMBL410295,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,IC50,540.0,6.27,ChEMBL,6.27
BRAF,P15056,RAF,CHEMBL429743,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC,IC50,40.0,7.4,ChEMBL,7.4
BRAF,P15056,RAF,CHEMBL401710,O=C1NCCN1CCNc1nccc(-c2[nH]c(C3CC3)nc2-c2cc(Cl)ccc2Cl)n1,IC50,10.0,8.0,ChEMBL,8.0
BRAF,P15056,RAF,CHEMBL402029,CNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c2)n1,IC50,469.0,6.33,ChEMBL,6.33
BRAF,P15056,RAF,CHEMBL402424,NC(=O)c1cccc(Nc2nccc(-c3[nH]c(C4CC4)nc3-c3cccc(NS(=O)(=O)Cc4ccc(Cl)c(Cl)c4)c3)n2)c1,IC50,887.0,6.05,ChEMBL,6.05
BRAF,P15056,RAF,CHEMBL429498,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nc(C3CC3)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1,IC50,7.0,8.15,ChEMBL,8.15
BRAF,P15056,RAF,CHEMBL403854,CNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NC(=O)Cc3ccc(Cl)cc3)c2)n1,IC50,9.0,8.05,ChEMBL,8.05
BRAF,P15056,RAF,CHEMBL254966,NC(=O)c1cccc(Nc2nccc(-c3[nH]c(C4CC4)nc3-c3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)n2)c1,IC50,4.0,8.4,ChEMBL,8.4
BRAF,P15056,RAF,CHEMBL254965,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nc(C(F)(F)F)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1,IC50,54.0,7.27,ChEMBL,7.27
BRAF,P15056,RAF,CHEMBL258454,CNc1nccc(-c2[nH]c(C(F)(F)F)nc2-c2cccc(NC(=O)Cc3ccc(Cl)cc3)c2)n1,IC50,30.0,7.52,ChEMBL,7.52
BRAF,P15056,RAF,CHEMBL256775,NC(=O)c1cccc(Nc2nccc(-c3[nH]c(C(F)(F)F)nc3-c3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)n2)c1,IC50,108.0,6.97,ChEMBL,6.97
BRAF,P15056,RAF,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,15.0,7.82,ChEMBL,7.82
BRAF,P15056,RAF,CHEMBL256921,O=C(Nc1cccc(-c2nc(C3CC3)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,IC50,22.0,7.66,ChEMBL,7.66
BRAF,P15056,RAF,CHEMBL256921,O=C(Nc1cccc(-c2nc(C3CC3)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,IC50,66.0,7.18,ChEMBL,7.18
BRAF,P15056,RAF,CHEMBL255497,O=C1NCCN1CCNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c2)n1,IC50,343.0,6.46,ChEMBL,6.46
BRAF,P15056,RAF,CHEMBL255496,NC(=O)c1cccc(Nc2nccc(-c3[nH]c(C4CC4)nc3-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)n2)c1,IC50,35.0,7.46,ChEMBL,7.46
BRAF,P15056,RAF,CHEMBL430413,CNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,IC50,21.0,7.68,ChEMBL,7.68
